vibration_hz,acceleration_m2s,fire_sensor,structural_damage,risk_label
4.469548066889097,1.7356762454138643,26.850459900165152,0,1
7.966671733404113,4.5788567094342945,277.6007257660852,0,2
2.249974467215951,1.6858596193450215,34.02722348247616,0,1
3.991445510894402,1.3854594845391452,32.65144910756922,0,1
0.6371678710784938,0.18838745075694793,46.42422868857687,0,0
9.371116726434368,5.665558640768817,50.16557122492533,0,2
3.579573534942166,1.8794122080818045,51.38064129280085,0,1
0.21860674073381864,0.1973190889766814,19.315165846072603,0,0
7.30455287693806,6.277020743514345,65.42593551666329,0,2
3.431797469667331,0.796640283720221,58.16258766395342,0,1
14.017950385266175,9.118702307371606,568.6795885326037,1,3
0.3170445994188399,0.27087662624962483,25.355648854928457,0,0
12.84077119746575,12.592894031429854,813.8696254690808,1,3
10.956711766565515,8.878321703450004,845.2798561841419,1,3
0.14226880751088855,0.16210830297537385,26.41587307958646,0,0
2.2542575497663297,1.7612550351052558,42.72385438616334,0,1
13.399260066995732,10.143442744031598,93.11396021160598,0,3
11.582653390782061,9.921779799894301,684.0505134862577,1,3
7.924516407582799,5.463148083510359,84.00544641713331,0,2
7.536151995772754,4.784292640308311,38.09543765034684,0,2
7.109058226466255,5.281565595129601,59.9538157610131,0,2
9.926218024086918,6.236394478700185,74.41611904473842,0,2
10.877335599468193,8.27527112654423,566.3463963451395,1,3
11.893466890987808,12.047893458949895,57.416994878416205,1,3
11.915087172195324,12.184814829291849,717.4613044491141,0,3
8.407031207437097,5.931970987205347,71.79518760292856,0,2
8.369517625576883,4.559916705779573,73.62559993827549,0,2
13.451925209758501,7.8892848066998384,614.766051336407,1,3
4.492877468188688,1.725498685216307,43.88612101269384,0,1
3.078969654137505,0.7512255194199194,55.18114487383727,0,1
0.28107374195791496,0.16539002849719356,13.867057985868785,0,0
7.339301506897057,5.057239365048354,69.86760113670917,1,2
5.939848235037824,6.531318594581383,87.06794702295234,1,2
0.7031370151355238,0.2754916063005321,11.357839143431953,0,0
7.755695507810403,5.1647465353851985,74.19200500160504,1,2
10.72284592342318,11.455930025999843,93.60606120923048,1,3
2.7761962556483297,1.2438524268695141,52.902884633918575,0,1
3.5683504436531304,2.3502146482295463,38.23451845169835,0,1
6.795427290663179,4.341540390382079,72.34356939980225,0,2
1.0538877112578695,0.22234521705877275,42.26244591445799,0,0
15.0,6.8392095338240715,670.1170570713734,1,3
2.360497205918734,1.581822388001434,48.61678821593566,0,1
9.65909844045031,6.112050167611657,71.13724147037536,0,2
3.2395804668474613,1.6852992069901056,66.1104358427195,0,1
4.092533719587244,1.4413802052819873,21.950357807085283,0,1
4.48175560977196,5.608852259316105,55.408235599734965,0,2
12.218444287701105,7.217266053436269,537.3390174756701,1,3
8.144751031229784,5.953728846152403,28.739603490329905,0,2
0.5729789939355603,0.20568802762854904,37.101264555347385,0,0
7.0791861570060535,5.71588681386026,30.881660450952012,0,2
2.9477387478873913,0.951428175185593,34.681263725284325,0,1
0.20384486674306318,0.28645907859888803,12.90662350324627,0,0
0.3492720876830137,0.0562527561369939,16.41850457084906,0,0
6.113707444044996,4.303110658059834,71.92483316227923,0,2
4.547496914875991,1.0271392062407636,27.640432298589484,0,1
12.642491698818764,7.494916075990142,100.07446082025288,1,3
1.1412183678413332,0.2900332895916222,42.33589392465844,0,0
8.6934480324839,4.595568350382348,293.2589214472346,0,2
9.813568533350859,5.487020320031479,385.1322628795231,0,2
0.13106573748961636,0.06383754442136047,36.56877539955873,0,0
4.8754596776680525,1.7977294966393433,45.013665881812166,0,1
3.7274958757320538,1.817983875355869,19.973043778541342,0,1
4.224591778723123,1.7242427270982201,29.132376472965845,0,1
14.498157795257406,9.40541870858293,528.6365754049026,1,3
15.0,6.575228536265218,941.9217795458386,1,3
0.9169482951164,0.1775884226812856,46.17439099975429,0,0
2.4047294811571955,0.0,61.573175102836,0,1
15.0,9.110433261770785,720.7444888572365,1,3
7.773290411785401,5.157861968212995,230.55732671812228,0,2
15.0,9.370681911881634,73.05351219917175,1,3
4.831157743645784,5.751727700544727,65.73206573384027,0,2
10.063904819658049,3.632531014050958,776.1765857287892,1,3
1.0980400685904252,0.016070894169752648,22.63092604997984,0,0
7.585806376926728,6.592392840185491,20.19256968877447,0,2
0.7349845516990209,0.14675709467954592,26.473636565890743,0,0
5.085452683601094,7.071197602513204,83.77516298345354,0,2
0.49474564824561795,0.281651696733653,15.50083776583973,0,0
15.0,9.595214328892315,631.2298502153501,1,3
10.88712752924237,12.646781259992808,793.6568518718585,1,3
3.1553387140379816,1.5061825475682662,29.550045742432296,0,1
12.112720631595963,8.235998790791374,529.8276074402537,1,3
4.274656635890075,2.2431980216641882,52.382132212734916,0,1
1.8967831533859039,0.592558085259297,53.64449084780087,0,1
13.397388193159056,11.329901317078498,85.69173695931636,1,3
5.433359747714357,1.6283753993308938,63.58423355621572,0,1
1.7937391800303604,1.7209668435442587,41.17408809562199,0,1
0.8349123284683798,0.17685416020743858,27.162494772106637,0,0
3.1002294885569426,1.5785728918512674,21.81665568454417,0,1
0.995852648179515,0.04843215509513604,44.4805792909049,0,0
6.353260954772921,4.808573542320653,261.8701212511651,0,2
9.558059075959427,6.0741042032772015,441.5203072048756,0,2
1.1041305212173884,0.1349857139488559,22.754672732845552,0,0
0.9202642315419303,0.16062189925614181,18.195250966028503,0,0
3.3918610096085833,2.0560503096106695,55.94025123671948,0,1
13.680680684092534,9.772446324753327,707.7798037216642,1,3
13.41566817527138,9.821243650162907,910.2942978230151,1,3
4.846119751898296,1.103792294083514,20.724177603003582,0,1
8.71677322625635,4.858316292893425,457.4565491514905,0,2
12.347797975105246,12.58790120952229,556.2831622682461,1,3
6.76075249062142,5.902923440980975,281.64891382323907,0,2
3.234079925804448,1.7784373611840727,39.734897582565836,0,1
0.5614196933870861,0.1771980470858306,49.33363073656906,0,0
2.3956416209603852,1.4651263663096326,36.72919789635059,0,1
7.3653753342280055,4.536346111475363,48.61679886746207,0,2
8.827508405894775,5.2909402167629835,57.45747460004224,0,2
2.8289851543375466,0.952080418498021,49.567248654898414,0,1
15.0,9.66959526782619,510.43736319207926,0,3
7.353456120569465,5.887429760965152,390.39038746389843,0,2
15.0,10.051904417068595,891.174381782728,1,3
0.3071352142973705,0.2893345364377773,10.486178987592654,0,0
0.8026878964233055,0.0892452628294807,48.03454249001641,0,0
13.884990114740816,7.5620758893729025,119.77770959809885,1,3
3.892634115650968,1.7267927617546093,42.96634694194144,0,1
0.6395075307186799,0.09435428772715891,28.776273679570323,0,0
15.0,11.690872565358058,578.7532981839254,1,3
1.009626990784511,0.026302032583364755,39.900825469860195,0,0
12.705356626403656,7.356252958053373,749.5226402697449,0,3
9.72411518109309,4.866177324193049,55.82564416908338,0,2
5.573778682803283,1.1068479734308356,27.1680800893676,0,1
1.1095036390449218,0.1791253332403583,33.713607220324405,0,0
4.279187577000804,1.829670497534556,26.13571481526625,0,1
8.08312558526711,5.274728258197457,425.4870718190471,1,2
10.522801803272213,8.795790011711142,691.5129620636078,1,3
1.0920001195534497,0.013525463728442174,36.960796762351706,0,0
0.7320009843148018,0.1235424524715705,26.50487363394495,0,0
15.0,7.697296114752753,778.3462037074429,1,3
1.6614813767279293,1.9490586620611738,19.613055620360665,0,1
6.132116185163983,3.770618001181474,522.3055330172028,1,2
0.8609100174061478,0.14199987760276037,36.71042366412612,0,0
6.848433141313983,4.43873894813907,69.8926928635587,1,2
2.7131933431036153,1.1077519638052324,19.585847957281775,0,1
9.683717645417074,2.831812642591776,574.076412183028,0,2
8.494579999148504,5.913716748873072,28.422866017827452,0,2
14.492428188918877,10.605439489299734,892.3245615468467,1,3
8.038406841931094,3.1792953673134736,80.33767293099757,0,2
9.390437685731087,10.127870144620331,901.0723274771426,1,3
3.8126509912073225,2.3912271082786574,42.97882913189467,0,1
10.51809000812781,3.9354048939645745,63.33661095355214,0,2
3.6487806348073053,1.4143718475875326,37.541116296027674,0,1
2.6349903569891575,1.241326713530361,37.39455562293814,0,1
6.661806479724573,5.964783795068603,66.13794651350833,0,2
14.324095426567986,11.880077506414086,500.9782027017144,1,3
3.0514571634721386,1.6192774768868696,40.50954035709069,0,1
2.8725571645234993,1.5365290960747813,17.4134598602809,0,1
10.778069816028857,6.353130322018972,806.0890553854388,1,3
14.77453320220271,6.674164801170255,740.5722745500691,1,3
15.0,11.069650737096987,786.6654840827193,1,3
0.40800385402940414,0.18699679716016632,38.64602696892774,0,0
4.592106783982426,1.2260473478965324,28.549153598326605,0,1
15.0,7.272311245197966,917.5785147345345,1,3
4.428015659151686,1.6042459852877904,66.58049638458107,0,1
14.790320354694991,7.972302674532083,581.6591839670148,1,3
8.99276329305769,3.704631296510546,63.58136285597663,1,2
7.022689206776533,4.680973645463769,295.491524764458,0,2
12.330252026073621,8.674774314926339,946.0528007398809,0,3
5.8242139757814835,4.178909383381708,70.90696236989854,0,2
1.0013974721978327,0.022155412847714683,26.767315036084852,0,0
5.225693792814771,1.560922232066227,45.62644272240094,0,1
2.9494129329992935,1.754844615612328,54.16043786589895,0,1
11.717548857145305,4.0841081616070625,34.66166625177381,0,2
9.210757111627043,5.636350830879133,32.64506132572865,0,2
4.26447822030579,1.0097652325390511,60.30594540517648,0,1
0.435476827892786,0.2428275000934233,10.185280920184114,0,0
10.507548035996187,4.282324011621406,53.25117298953932,0,2
2.7595098936678415,1.9324122192455055,66.34762290356883,0,1
1.9899587880147478,1.3897308854217314,66.34003078874187,0,1
3.2354541012952778,1.6828799930464577,40.4951311592407,0,1
4.294923113875559,2.1745675525567147,50.49027654279596,0,1
13.171215944174067,9.261003083692076,869.1352678771814,1,3
9.594504597080068,3.1531340941154378,74.25175389406454,0,2
9.743986930853726,4.271507370349161,315.90384081146243,0,2
4.246609783078129,5.619026393630396,558.3535348270188,0,2
3.7328606119645755,0.9324477393921441,28.950336088775657,0,1
3.988927239639029,1.2718484837386903,45.94604825965084,0,1
0.5459969622921668,0.11992174076108014,46.6024293006889,0,0
0.6947591085785966,0.18501142331297188,37.05871748905449,0,0
12.787736116812043,11.004265815964233,843.2293250384978,1,3
10.671058908280111,10.871356554244938,113.20457891475132,1,3
3.3597244144495715,1.332242083983467,23.21875461781105,0,1
0.9394940945395908,0.04795336160832145,48.79284180314179,0,0
0.9447290296163511,0.2306468859699267,17.508896227690084,0,0
4.18589045643792,1.3688832153085722,66.96816030507993,0,1
3.8149718715553322,1.607491408727274,33.354316666168614,0,1
1.080043435906609,0.09621328924158468,19.19975015852962,0,0
6.195170558511749,4.421762821418333,47.14747621074133,0,2
0.8284819004463629,0.252993428707023,44.350571173978885,0,0
14.115561023319447,9.734583735928503,60.16583640049965,1,3
0.7278720879074018,0.18785458861733992,35.50752987583742,0,0
6.269220989909546,4.9810667733203955,250.39114432766732,0,2
10.639992897039345,5.867895176500637,385.8584004563155,0,2
7.732744540546458,4.0679671364334276,82.90851376615126,0,2
13.954762235155428,8.703322754622494,738.7860120676053,1,3
4.875596964304209,1.2979523440838001,45.031352632641266,0,1
4.897844307031498,2.0955865224700476,37.781030486755384,0,1
0.143984147608795,0.14290718604331037,29.387851485201878,0,0
10.975942354083834,12.714865101890595,530.133905880459,1,3
0.29379316290345675,0.20063250982933728,28.89127216651927,0,0
1.1890809133007743,0.12965912630431367,24.880723431711328,0,0
0.5444207389986704,0.2051603204943854,21.01524697021674,0,0
0.930974493015598,0.23864972954345662,36.59939613903981,0,0
3.655654197099732,0.9491590600356595,48.29702045743393,0,1
0.6037507042394326,0.044019374799094395,15.007431688102017,0,0
7.722407198108928,2.3278861700513285,53.63719402108858,1,2
0.5800330889375692,0.2503256053072218,43.182508627321994,0,0
8.942638340965836,5.557129576189958,27.078738738154126,0,2
1.874455966437939,0.24671421473164168,53.865338696191365,0,1
13.333714759077724,9.636194974406186,145.2922143555439,1,3
0.5787704873347183,0.026867500696587977,49.794652686790684,0,0
8.028640804409717,4.393868701506189,387.7577514125316,0,2
7.1597540454562125,2.5057652681592546,50.66856429566042,0,2
9.370248676830611,6.06094918523768,563.8102237449318,0,2
14.78344514102113,8.6985284027673,707.7132495779659,1,3
4.850852330699006,1.1731604296812905,44.68139838967338,0,1
7.465992476465937,6.042837530637008,50.89572922238527,0,2
13.998743668413418,11.071832173807529,930.4857560649258,1,3
6.003171790905711,1.2580078301997235,30.80445139580982,0,1
1.1900270867988536,0.16789987651207625,48.510734010128246,0,0
5.155883005664138,5.2580383315321475,71.87749291407766,0,2
3.1049531478304324,1.6545234175120174,19.470350766248828,0,1
0.7113196594776369,0.06997718900868491,30.178237666774216,0,0
13.972010988823842,8.909779977853091,648.149477453052,1,3
15.0,9.772654864091368,110.45670666827485,1,3
15.0,10.137097223883881,928.8515672582032,1,3
0.33402561893279975,0.27281382835110063,19.981847993980246,0,0
12.838036069590425,3.6052674631195645,743.5985348955721,0,3
9.270491073207914,3.76850914963652,78.79017008718293,0,2
12.905723242284804,6.246026221883087,302.12552046850834,0,2
14.412149068856149,8.365609697969798,892.0383967482833,1,3
12.748473612087212,7.686349339796156,632.4711614950731,1,3
0.7849879284878254,0.2616963054108064,28.189594225354362,0,0
6.405078954387152,3.0104804075348492,49.96943912977661,0,2
15.0,8.272828355419362,76.0926465717605,1,3
15.0,11.730248630989937,116.49252506464093,1,3
6.474165952058186,5.468596232577973,527.0797247390424,0,2
5.83801140420633,1.38201504247695,67.04027916951937,0,1
0.6852210584898195,0.18261662248862645,44.87652245122022,0,0
0.16007173884818598,0.016855189953437554,35.67886001773064,0,0
0.02,1.64189401391904,40.08579697344669,0,1
15.0,7.00397882221268,766.6185114287543,1,3
15.0,8.596182936185595,879.9427586328455,1,3
0.6759966207794692,0.07778482969065582,35.51096567382366,0,0
5.669116947557886,6.764794388782747,44.93737771613087,0,2
7.840716043588429,5.276199444295272,59.35562748909474,0,2
0.8229558795167603,0.2308696884453281,19.50550175969599,0,0
0.07266711841751877,0.04019148877552641,41.996643414927576,0,0
0.5006971473854953,0.21217747072001433,17.737413718259305,0,0
10.838128826715042,2.660491792728761,68.79978697620481,0,2
4.746361215877223,0.8627395630574347,54.474724010892025,0,1
7.512739888564139,4.082300359753132,35.81907359630447,0,2
0.8922612064171359,0.15933067147484525,16.45451204221535,0,0
14.344136037059576,10.249888017119389,705.0274838789716,1,3
8.820303135427189,3.7543417022904073,21.301444103612337,0,2
2.9831531168261716,1.8095164732942663,43.84399902217621,0,1
9.65090430156232,5.344631933447353,75.5267789888398,0,2
14.799656170532389,8.991224185794009,665.9124852853727,0,3
8.670842640960739,4.413467546103912,62.63463184781488,0,2
8.29398456857711,3.3642763033020877,56.848952727641475,0,2
11.828055509567813,10.063149432265197,798.5570441583866,1,3
2.6680741760665625,1.1625928778844314,57.07848872510602,0,1
6.47639150252974,4.7769191657892,417.49069393206594,0,2
7.32499586768507,5.6746274368222895,318.83638751212834,0,2
0.914136815160998,0.2829869739082015,37.06468934210026,0,0
12.343986418988582,4.575553949293301,486.7995432332475,1,2
0.8719266585273414,0.09507249221789284,31.018812294235726,0,0
0.8974048066858095,0.2602111524875363,18.669592003631024,0,0
14.99436851989656,8.468525054473183,144.70357878370544,1,3
1.5744326396671229,2.246854879502767,25.58914534909767,0,1
0.5404747093281402,0.18847202614804226,13.262997024454638,0,0
0.8916536478794759,0.06044947471196821,24.44864235903247,0,0
11.866314280847202,6.8058164805873,674.7907310355322,1,3
